plate,state,license_type,summons_number,issue_date,violation_time,violation,fine_amount,penalty_amount,interest_amount,reduction_amount,payment_amount,amount_due,precinct,county,issuing_agency,violation_status,judgment_entry_date
J24NYJ,NJ,PAS,4938032053,02/23/2025,09:47P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,0,0,75,0,000,MN,DEPARTMENT OF TRANSPORTATION,,
8628AK,VA,PAS,5701194322,11/15/2024,07:06A,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,MN,TRANSIT AUTHORITY,,
RUK0714,GA,PAS,5701194530,11/15/2024,07:36A,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
YOUSSEF,NY,OMT,5701194541,11/15/2024,07:38A,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
KMR1601,NC,PAS,1490138420,11/15/2024,09:25A,NO STANDING-DAY/TIME LIMITS,115,60,3.64,0.28,178.36,0,013,NY,HEALTH AND HOSPITAL CORP. POLICE,,03/06/2025
T100342C,NY,OMT,4939795032,03/11/2025,05:05P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
LTV6477,NY,PAS,2023884056,04/11/2025,10:30A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,042,Bronx,DEPARTMENT OF SANITATION,,
LLR7568,NY,PAS,4939216226,03/06/2025,03:18P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
KHT4510,NY,PAS,4939216238,03/06/2025,03:18P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,ST,DEPARTMENT OF TRANSPORTATION,,
HYH5875,NY,PAS,4966013562,09/24/2025,03:34P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
KUP5364,NY,PAS,4938032363,02/23/2025,10:00P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,0,0,75,0,000,ST,DEPARTMENT OF TRANSPORTATION,,
GYS1973,NY,PAS,1499032092,05/02/2025,09:11A,PEDESTRIAN RAMP,165,0,0,0,165,0,072,K,POLICE DEPARTMENT,,
T56MAF,NJ,PAS,4941189401,03/23/2025,04:01A,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
LRX7970,NY,PAS,4939216433,03/06/2025,03:20P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
LRL5511,NY,PAS,4941189292,03/23/2025,03:58A,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,HEARING ADJOURNMENT,
LGC8234,NY,PAS,5701194693,11/15/2024,07:55A,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
T800885C,NY,OMT,5701194814,11/15/2024,08:08A,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
BINLURKN,NY,SRF,4939795329,03/11/2025,05:12P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
KMX7181,NY,PAS,4939795410,03/11/2025,05:14P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
LHF9438,NY,PAS,9179903101,02/04/2025,12:14P,INSP. STICKER-EXPIRED/MISSING,65,0,0,0,65,0,106,Q,TRAFFIC,,
GWM3856,NY,PAS,4939795524,03/11/2025,05:16P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
T87RNG,NJ,PAS,4939216603,03/06/2025,03:21P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
GMS3448,NY,PAS,4939795299,03/11/2025,05:12P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
BCC7544,NY,PAS,4939795330,03/11/2025,05:13P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
LCH4013,NY,PAS,1081223935,10/30/2023,11:50A,NO STANDING-EXC. AUTH. VEHICLE,95,10,0,105,0,0,862,NY,POLICE DEPARTMENT,ADMIN REDUCTION,
TLB7922,VA,PAS,1345790934,03/14/2025,03:02A,DOUBLE PARKING,115,0,0,0,115,0,072,K,POLICE DEPARTMENT,,
LXG3084,NY,PAS,4965454273,09/20/2025,02:59A,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
KYH3516,NY,PAS,5701195168,11/15/2024,08:37A,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
LEN8896,NY,PAS,5701194929,11/15/2024,08:18A,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
KEL8293,NY,PAS,4966013690,09/24/2025,03:36P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
JRD6806,NY,PAS,9196216890,04/15/2025,07:26A,VIN OBSCURED,65,0,0,0,65,0,046,BX,TRAFFIC,,
KYH9108,NY,PAS,4941189840,03/23/2025,04:11A,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
LJJ2272,NY,PAS,4941189565,03/23/2025,04:04A,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,MN,DEPARTMENT OF TRANSPORTATION,,
HBN5161,NY,PAS,4939795901,03/11/2025,05:23P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
17665BT,NY,PAS,1418400476,09/22/2023,12:16A,PARKED BUS-EXC. DESIG. AREA,45,10,0,55,0,0,047,,POLICE DEPARTMENT,ADMIN REDUCTION,
LAK6004,NY,PAS,1420584595,07/26/2023,04:11P,NO STANDING-BUS STOP,115,10,0,125,0,0,106,Q,NYC TRANSIT AUTHORITY MANAGERS,ADMIN REDUCTION,
HCP1465,NY,PAS,1423935020,06/01/2017,05:47P,NO STANDING-COMM METER ZONE,115,60,117.59,0.01,292.58,0,017,NY,POLICE DEPARTMENT,,09/21/2017
KVZ7430,NY,PAS,4965454560,09/19/2025,09:40A,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
HLE9232,NY,PAS,4966013800,09/24/2025,03:39P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,MN,DEPARTMENT OF TRANSPORTATION,,
3AEP95,MA,PAS,9194111571,03/28/2025,07:51A,NO STANDING-EXC. AUTH. VEHICLE,95,0,0,0,95,0,028,NY,TRAFFIC,,
74BRZL,FL,PAS,5701195557,11/15/2024,09:01A,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
GEF560,FL,PAS,5701195296,11/15/2024,08:43A,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,BK,TRANSIT AUTHORITY,,
KYL6333,NY,PAS,5701195600,11/15/2024,09:03A,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
KZA8502,NY,PAS,5701195958,11/15/2024,09:16A,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,MN,TRANSIT AUTHORITY,,
15085JW,NY,COM,4939217243,03/06/2025,03:27P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,ST,DEPARTMENT OF TRANSPORTATION,,
822AXH,ME,PAS,4939796334,03/11/2025,05:33P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
EUE4858,NY,PAS,4939796395,03/11/2025,05:34P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
92BF40,NY,999,1425800695,10/26/2023,09:42P,NO STANDING-EXC. AUTH. VEHICLE,95,10,0,105,0,0,090,Q,POLICE DEPARTMENT,ADMIN REDUCTION,
KPW1483,NY,PAS,9049262788,05/15/2023,02:14P,NO STANDING-DAY/TIME LIMITS,115,60,14.48,0,189.48,0,120,R,TRAFFIC,,08/31/2023
LED7587,NY,PAS,1425800762,11/03/2023,09:35P,NO STANDING-EXC. AUTH. VEHICLE,95,10,0,105,0,0,090,K,POLICE DEPARTMENT,ADMIN REDUCTION,
H0NEEYB,NC,PAS,5133965461,04/17/2024,02:44P,FAILURE TO STOP AT RED LIGHT,50,25,4.16,0,79.16,0,000,QN,DEPARTMENT OF TRANSPORTATION,,07/11/2024
KST5198,NY,PAS,4939217231,03/06/2025,03:27P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,ST,DEPARTMENT OF TRANSPORTATION,,
KDY6589,NY,PAS,4939217401,03/06/2025,03:29P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,ST,DEPARTMENT OF TRANSPORTATION,,
