plate,state,license_type,summons_number,issue_date,violation_time,violation,fine_amount,penalty_amount,interest_amount,reduction_amount,payment_amount,amount_due,precinct,county,issuing_agency,violation_status,judgment_entry_date
KLT8566,NY,PAS,2023764683,2025-04-16,11:37A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,076,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,
LJS3970,NY,PAS,2023768093,2025-04-08,12:02P,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,047,Bronx,DEPARTMENT OF SANITATION,UNKNOWN,
LNZ3903,NY,PAS,1498534570,2025-04-16,01:00A,NO STANDING-DAY/TIME LIMITS,115.0,0.0,0.0,0.0,115.0,0.0,013,Manhattan,LONG ISLAND RAILROAD,UNKNOWN,
615AZ2,NY,MOT,1498534685,2025-03-06,11:25A,NO PARKING-STREET CLEANING,65.0,30.0,0.0,0.0,95.0,0.0,013,Manhattan,LONG ISLAND RAILROAD,UNKNOWN,
DKB8288,NY,PAS,4965846989,2025-09-23,06:10P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,0.0,75.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
23499MM,NY,COM,8926648813,2022-08-08,11:07A,DOUBLE PARKING-MIDTOWN COMML,115.0,0.0,0.0,0.0,115.0,0.0,017,Manhattan,TRAFFIC,HEARING HELD-GUILTY,
119130A,99,COM,1490135420,2023-05-26,UNKNOWN,UNKNOWN,59.94399185336049,4.760692464358452,1.0263034623217924,1.8407230142566193,63.7833401221996,0.10692464358452139,,UNKNOWN,UNKNOWN,UNKNOWN,
HJE7978,NY,PAS,9194109771,2025-04-07,07:21A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,024,Manhattan,TRAFFIC,UNKNOWN,
T775736C,NY,OMT,4965452070,2025-09-19,09:31P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LXG8071,NY,PAS,4965452136,2025-09-19,09:33P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LRK5141,NY,PAS,4939789482,2025-03-11,02:52P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
HKS4398,NY,PAS,4939789470,2025-03-11,02:51P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Staten Island,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
GTF2947,NY,PAS,4939789860,2025-03-11,03:00P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KMS4867,NY,PAS,2023768184,2025-04-09,07:45A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,047,Bronx,DEPARTMENT OF SANITATION,UNKNOWN,
KSG1971,NY,PAS,4939211277,2025-03-06,01:44P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KZS6546,NY,PAS,2023784906,2025-04-15,11:58A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,110,Queens,DEPARTMENT OF SANITATION,UNKNOWN,
TCU4389,VA,PAS,2023786022,2025-04-10,09:49A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,078,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,
HGL6795,NY,PAS,4049629872,2025-11-19,11:24A,BUS LANE VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
MPE1315,PA,PAS,4939211691,2025-03-06,02:23P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
HFE5655,NY,PAS,4965847260,2025-09-23,06:33P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,0.0,75.0,0.0,000,Staten Island,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
L24UPN,NJ,PAS,5701189582,2024-11-14,03:06P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
KRZ5000,NY,PAS,4965452239,2025-09-19,09:43P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Staten Island,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LXV5827,NY,PAS,4965452290,2025-09-19,09:50P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
HHJ5535,NY,PAS,9196202440,2025-04-29,10:22A,FIRE HYDRANT,115.0,0.0,0.0,0.0,115.0,0.0,033,Manhattan,TRAFFIC,UNKNOWN,
KUT5462,NY,PAS,4966012636,2025-09-24,03:15P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LJE4407,NY,PAS,4941184725,2025-03-23,01:49A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KHA2877,NY,PAS,9049221324,2023-04-15,11:28A,REG. STICKER-EXPIRED/MISSING,65.0,60.0,14.11,0.0,139.11,0.0,078,Brooklyn,TRAFFIC,UNKNOWN,2023-08-03
KJM2211,NY,PAS,4939789950,2025-03-11,03:01P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
GJT6713,NY,PAS,4939789925,2025-03-11,03:01P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LHX5758,NY,PAS,2023786113,2025-04-10,01:26P,DOUBLE PARKING,115.0,0.0,0.0,0.0,115.0,0.0,078,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,
KJH5392,NY,PAS,4965452215,2025-09-19,09:42P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
FPZ5054,NY,PAS,5701190250,2024-11-14,03:46P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,TRANSIT AUTHORITY,UNKNOWN,
B85RWK,NJ,PAS,5701189995,2024-11-14,03:28P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,50.0,0.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,HEARING HELD-NOT GUILTY,
LWE4458,NY,PAS,4965452641,2025-09-19,10:25P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
FJB4435,NY,PAS,4966012806,2025-09-24,03:19P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
EAB8169,NY,PAS,9196202464,2025-04-29,10:30A,FIRE HYDRANT,115.0,0.0,0.0,0.0,115.0,0.0,033,Manhattan,TRAFFIC,UNKNOWN,
MSN0632,PA,PAS,4941185213,2025-03-23,01:59A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
HKP8763,NY,PAS,4941185092,2025-03-23,01:56A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Manhattan,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LCE8074,NY,PAS,9194111224,2025-03-26,10:50A,NO STANDING-EXC. TRUCK LOADING,95.0,10.0,0.0,10.0,95.0,0.0,023,Manhattan,TRAFFIC,UNKNOWN,
KWR3133,NY,PAS,4939790290,2025-03-11,03:07P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Staten Island,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
AEM1615,NY,PAS,4939790496,2025-03-11,03:13P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
4958422,NH,PAS,1498536815,2025-04-18,11:32A,NO STANDING-DAY/TIME LIMITS,115.0,0.0,0.0,0.0,115.0,0.0,013,Manhattan,LONG ISLAND RAILROAD,UNKNOWN,
JAB7240,NY,PAS,1498537443,2025-04-17,05:20P,NO STANDING-DAY/TIME LIMITS,115.0,0.0,0.0,0.0,115.0,0.0,013,Manhattan,LONG ISLAND RAILROAD,UNKNOWN,
KZV9251,NY,PAS,5701190353,2024-11-14,03:55P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,TRANSIT AUTHORITY,UNKNOWN,
H26LLF,NJ,PAS,9196202798,2025-05-01,05:11P,FIRE HYDRANT,115.0,0.0,0.0,0.0,115.0,0.0,028,Manhattan,TRAFFIC,UNKNOWN,
LUE5187,NY,PAS,9196206299,2025-05-03,08:16A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,032,Manhattan,TRAFFIC,UNKNOWN,
LJP5478,NY,PAS,4941185262,2025-03-23,02:03A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
570230,NY,PAS,4939791245,2025-03-11,03:32P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LHH9945,NY,PAS,5802388742,2025-01-15,09:56P,EXPIRED METER-COMM METER ZONE,150.0,0.0,0.0,0.0,201.25599999999994,0.0,000,Brooklyn,TRANSIT AUTHORITY,UNKNOWN,
FZT5083,NY,PAS,2023786370,2025-04-12,07:50A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,078,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,
LLD1579,NY,PAS,4939212142,2025-03-06,02:39P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
JNB5305,NY,PAS,4941185468,2025-03-23,02:08A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KEN5007,NY,PAS,4941185304,2025-03-23,02:04A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KUT4999,NY,PAS,5707329626,2025-11-04,04:26P,MTA CAMERA VIOLATION - DOUBLE PARKING,50.0,0.0,0.0,0.0,50.0,0.0,000,Manhattan,TRANSIT AUTHORITY,UNKNOWN,
LLU9288,NY,PAS,4038887182,2024-08-27,12:09P,BUS LANE VIOLATION,50.0,25.0,5.48,0.03,80.45,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,2024-12-05
KVX7113,NY,PAS,4049629884,2025-11-19,11:28A,BUS LANE VIOLATION,100.0,0.0,0.0,0.0,100.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LLB1711,NY,PAS,5701190638,2024-11-14,04:24P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
HCV7103,NY,PAS,5701190742,2024-11-14,04:42P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,TRANSIT AUTHORITY,UNKNOWN,
KVT6379,NY,PAS,5701191023,2024-11-14,05:05P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
KYL1797,NY,PAS,4965452902,2025-09-19,10:46P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,HEARING HELD-GUILTY,
JEN7654,NY,PAS,4965848068,2025-09-23,07:04P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,0.0,75.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
FSD3454,NY,PAS,4965452987,2025-09-19,10:53P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
23674MG,NY,COM,9194111546,2025-03-28,07:23A,NO STANDING-EXC. AUTH. VEHICLE,95.0,0.0,0.0,0.0,95.0,0.0,028,Manhattan,TRAFFIC,UNKNOWN,
CVT3182,NY,PAS,4966012946,2025-09-24,03:21P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
ERH3018,NY,PAS,4966012892,2025-09-24,03:20P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KDE3268,NY,PAS,4939791270,2025-03-11,03:32P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
DWR4984,NY,PAS,4939791257,2025-03-11,03:32P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LFS9624,NY,PAS,2023788006,2025-04-15,07:55A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,072,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,
T123897C,NY,OMT,4939212580,2025-03-06,02:43P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KPS9100,NY,PAS,4939212830,2025-03-06,02:45P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KVV6855,NY,PAS,2023788080,2025-04-15,12:01P,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,072,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,
JDZ1906,NY,PAS,2023792046,2025-04-08,09:51A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,043,Bronx,DEPARTMENT OF SANITATION,UNKNOWN,
4958422,NH,PAS,1498538186,2025-03-15,09:19A,NO STANDING-DAY/TIME LIMITS,115.0,10.0,0.0,0.0,125.0,0.0,013,Manhattan,LONG ISLAND RAILROAD,UNKNOWN,
HUZ4942,NY,PAS,4939212890,2025-03-06,02:45P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Staten Island,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LNZ7167,NY,PAS,1498537662,2025-04-14,05:40A,NO STANDING-DAY/TIME LIMITS,115.0,0.0,0.0,0.0,115.0,0.0,013,Manhattan,LONG ISLAND RAILROAD,UNKNOWN,
XMWP39,NJ,PAS,9188798525,2025-03-21,08:09A,NO STANDING-DAY/TIME LIMITS,115.0,30.0,0.0,0.0,145.0,0.0,018,Manhattan,TRAFFIC,UNKNOWN,
XKRV16,NJ,PAS,9188798562,2025-03-21,12:11P,FAIL TO DISP. MUNI METER RECPT,65.0,30.0,0.0,0.0,95.0,0.0,018,Manhattan,TRAFFIC,UNKNOWN,
HXZ4720,NY,PAS,4939791816,2025-03-11,03:47P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LHV4310,NC,PAS,9196211398,2025-04-05,08:36A,NO PARKING-DAY/TIME LIMITS,60.0,10.0,0.0,0.0,70.0,0.0,044,Bronx,TRAFFIC,UNKNOWN,
LSH3902,NY,PAS,4966013045,2025-09-24,03:22P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
CCW6125,NY,PAS,4966013057,2025-09-24,03:23P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Manhattan,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
DDH9626,NY,PAS,4966013033,2025-09-24,03:22P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
4389482,NH,PAS,9043101308,2023-03-29,UNKNOWN,UNKNOWN,59.94399185336049,4.760692464358452,1.0263034623217924,1.8407230142566193,63.7833401221996,0.10692464358452139,,UNKNOWN,UNKNOWN,UNKNOWN,
R000532,NJ,PAS,9043101310,2023-03-29,UNKNOWN,UNKNOWN,59.94399185336049,4.760692464358452,1.0263034623217924,1.8407230142566193,63.7833401221996,0.10692464358452139,,UNKNOWN,UNKNOWN,UNKNOWN,
HNX4969,NY,PAS,4939791890,2025-03-11,03:49P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
JJX7437,NY,PAS,4939791713,2025-03-11,03:44P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LRA2508,NY,PAS,4939213195,2025-03-06,02:48P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Staten Island,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
JDZ1906,NY,PAS,2023792587,2025-04-11,09:48A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,043,Bronx,DEPARTMENT OF SANITATION,UNKNOWN,
UNZ974,SC,PAS,2023816750,2025-04-10,09:37A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,041,Bronx,DEPARTMENT OF SANITATION,UNKNOWN,
R51VHR,NJ,PAS,5707329766,2025-11-04,05:20P,MTA CAMERA VIOLATION - DOUBLE PARKING,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,TRANSIT AUTHORITY,UNKNOWN,
GNS9180,NY,PAS,4965848184,2025-09-23,07:08P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,0.0,75.0,0.0,000,Manhattan,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LSG5988,PA,PAS,9043101321,2023-03-29,UNKNOWN,UNKNOWN,59.94399185336049,4.760692464358452,1.0263034623217924,1.8407230142566193,63.7833401221996,0.10692464358452139,,UNKNOWN,UNKNOWN,UNKNOWN,
LMD2002,NC,PAS,4965453104,2025-09-19,11:02P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
GA142J,NJ,PAS,9043101680,2023-03-30,UNKNOWN,UNKNOWN,59.94399185336049,4.760692464358452,1.0263034623217924,1.8407230142566193,63.7833401221996,0.10692464358452139,,UNKNOWN,UNKNOWN,UNKNOWN,
KJW5448,NY,PAS,4939213444,2025-03-06,02:50P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
TJS3547,VA,PAS,4939791993,2025-03-11,03:51P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
HNB5581,NY,PAS,4939792237,2025-03-11,03:55P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
HZN9575,NY,PAS,2023816841,2025-04-10,09:46A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,041,Bronx,DEPARTMENT OF SANITATION,HEARING HELD-GUILTY,
KWT5413,NY,PAS,2023817365,2025-04-12,08:21A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,041,Bronx,DEPARTMENT OF SANITATION,UNKNOWN,
LNA9951,NY,PAS,4939213535,2025-03-06,02:51P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
K60RSX,NJ,PAS,4939213500,2025-03-06,02:51P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,HEARING HELD-GUILTY,
BSJ9319,TN,PAS,4939213304,2025-03-06,02:49P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KRH1906,NY,PAS,4939213778,2025-03-06,02:54P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LRW7169,NY,PAS,5707329810,2025-11-04,05:24P,MTA CAMERA VIOLATION - DOUBLE PARKING,150.0,0.0,0.0,0.0,150.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
LLF1389,NY,PAS,5701191874,2024-11-14,06:33P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,TRANSIT AUTHORITY,HEARING HELD-GUILTY,
V39LXL,NJ,PAS,5701191928,2024-11-14,06:35P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
83FBJZ,FL,PAS,4937765802,2025-02-21,09:41A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,1.93,0.07,76.86,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,2025-05-15
LEK6666,NY,PAS,9196212275,2025-04-09,11:40A,NO PARKING-STREET CLEANING,65.0,10.0,0.0,0.0,75.0,0.0,052,Bronx,TRAFFIC,UNKNOWN,
KJW5448,NY,PAS,4939213950,2025-03-06,02:57P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KHA2877,NY,PAS,9049221336,2023-04-15,11:29A,INSP. STICKER-EXPIRED/MISSING,65.0,60.0,9.65,0.17,134.48,0.0,078,Brooklyn,TRAFFIC,UNKNOWN,2023-08-03
FCW4002,NY,PAS,9179901580,2025-01-16,02:12P,NO STANDING-BUS STOP,115.0,0.0,0.0,0.0,115.0,0.0,112,Queens,TRAFFIC,UNKNOWN,
JHE3001,NY,PAS,4939792640,2025-03-11,04:08P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
T800688C,NY,OMT,4939792780,2025-03-11,04:12P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Staten Island,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LDM1378,NY,PAS,2023822063,2025-04-10,11:46A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,072,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,
LKH5463,NY,PAS,2023822221,2025-04-11,11:39A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,072,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,
LSS5523,NY,PAS,1498553825,2025-04-12,02:32A,FIRE HYDRANT,115.0,10.0,0.0,0.0,125.0,0.0,040,Bronx,POLICE DEPARTMENT,UNKNOWN,
GWS7212,PA,PAS,9188798860,2025-03-22,01:16P,FAIL TO DSPLY MUNI METER RECPT,65.0,30.0,0.0,0.0,95.0,0.0,014,Manhattan,TRAFFIC,UNKNOWN,
LET3580,NY,PAS,4938028906,2025-02-23,07:27P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,0.0,75.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
MRH6418,PA,PAS,9196212329,2025-04-09,11:55A,NO PARKING-STREET CLEANING,65.0,10.0,0.0,10.0,65.0,0.0,052,Bronx,TRAFFIC,UNKNOWN,
LFN9658,NY,PAS,1494981130,2024-08-20,08:53P,DOUBLE PARKING,115.0,10.0,0.0,0.0,125.0,0.0,046,Bronx,POLICE DEPARTMENT,UNKNOWN,
KJJ9174,NY,PAS,4941187118,2025-03-23,02:57A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
GWC5283,NY,PAS,4941187179,2025-03-23,02:58A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KMN8229,NY,PAS,4939793308,2025-03-11,04:22P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
HFZ5865,NY,PAS,9049242637,2023-04-27,11:59A,EXPIRED MUNI METER,35.0,0.0,0.0,0.0,35.0,0.0,066,Brooklyn,TRAFFIC,APPEAL AFFIRMED,
KDE7840,NY,PAS,4939793278,2025-03-11,04:21P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KRN5083,NY,PAS,4939793345,2025-03-11,04:23P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KMG2335,NY,PAS,2023826032,2025-04-08,09:10A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,073,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,
